Iteration, Max. Fehler
3218, 0.413992
3219, 0.413816
3220, 0.41374
3221, 0.413566
3222, 0.413489
3223, 0.413316
3224, 0.413238
3225, 0.413066
3226, 0.412987
3227, 0.412816
3228, 0.412736
3229, 0.412566
3230, 0.412486
3231, 0.412317
3232, 0.412235
3233, 0.412067
3234, 0.411985
3235, 0.411818
3236, 0.411735
3237, 0.411569
3238, 0.411485
3239, 0.41132
3240, 0.411235
3241, 0.411071
3242, 0.410986
3243, 0.410822
3244, 0.410736
3245, 0.410574
3246, 0.410487
3247, 0.410326
3248, 0.410238
3249, 0.410078
3250, 0.409989
3251, 0.40983
3252, 0.40974
3253, 0.409582
3254, 0.409492
3255, 0.409334
3256, 0.409243
3257, 0.409086
3258, 0.408995
3259, 0.408839
3260, 0.408747
3261, 0.408592
3262, 0.408499
3263, 0.408345
3264, 0.408251
3265, 0.408098
3266, 0.408003
3267, 0.407851
3268, 0.407755
3269, 0.407605
3270, 0.407508
3271, 0.407358
3272, 0.407261
3273, 0.407112
3274, 0.407014
3275, 0.406866
3276, 0.406767
3277, 0.40662
3278, 0.40652
3279, 0.406374
3280, 0.406274
3281, 0.406128
3282, 0.406027
3283, 0.405883
3284, 0.405781
3285, 0.405637
3286, 0.405535
3287, 0.405392
3288, 0.405289
3289, 0.405147
3290, 0.405043
3291, 0.404902
3292, 0.404797
3293, 0.404658
3294, 0.404552
3295, 0.404413
3296, 0.404306
3297, 0.404169
3298, 0.404061
3299, 0.403924
3300, 0.403816
3301, 0.40368
3302, 0.403571
3303, 0.403436
3304, 0.403327
3305, 0.403192
3306, 0.403082
3307, 0.402949
3308, 0.402838
3309, 0.402705
3310, 0.402593
3311, 0.402462
3312, 0.402349
3313, 0.402219
3314, 0.402105
3315, 0.401976
3316, 0.401861
3317, 0.401733
3318, 0.401618
3319, 0.40149
3320, 0.401374
3321, 0.401247
3322, 0.401131
3323, 0.401005
3324, 0.400888
3325, 0.400763
3326, 0.400645
3327, 0.400521
3328, 0.400402
3329, 0.400279
3330, 0.400159
3331, 0.400037
3332, 0.399917
3333, 0.399795
3334, 0.399674
3335, 0.399554
3336, 0.399432
3337, 0.399312
3338, 0.39919
3339, 0.399071
3340, 0.398948
3341, 0.39883
3342, 0.398706
3343, 0.398589
3344, 0.398465
3345, 0.398348
3346, 0.398223
3347, 0.398108
3348, 0.397982
3349, 0.397867
3350, 0.397741
3351, 0.397627
3352, 0.397499
3353, 0.397387
3354, 0.397259
3355, 0.397147
3356, 0.397018
3357, 0.396907
3358, 0.396777
3359, 0.396667
3360, 0.396537
3361, 0.396428
3362, 0.396297
3363, 0.396188
3364, 0.396057
3365, 0.395949
3366, 0.395817
3367, 0.39571
3368, 0.395577
3369, 0.395471
3370, 0.395337
3371, 0.395232
3372, 0.395098
3373, 0.394993
3374, 0.394858
3375, 0.394755
3376, 0.394619
3377, 0.394517
3378, 0.39438
3379, 0.394278
3380, 0.394141
3381, 0.39404
3382, 0.393902
3383, 0.393802
3384, 0.393664
3385, 0.393565
3386, 0.393425
3387, 0.393327
3388, 0.393187
3389, 0.39309
3390, 0.392949
3391, 0.392852
3392, 0.392711
3393, 0.392615
3394, 0.392473
3395, 0.392378
3396, 0.392235
3397, 0.392141
3398, 0.391998
3399, 0.391905
3400, 0.39176
3401, 0.391668
3402, 0.391523
3403, 0.391432
3404, 0.391286
3405, 0.391195
3406, 0.391049
3407, 0.390959
3408, 0.390812
3409, 0.390723
3410, 0.390576
3411, 0.390487
3412, 0.390339
3413, 0.390252
3414, 0.390103
3415, 0.390016
3416, 0.389867
3417, 0.389781
3418, 0.38963
3419, 0.389546
3420, 0.389395
3421, 0.389311
3422, 0.389159
3423, 0.389076
3424, 0.388923
3425, 0.388841
3426, 0.388688
3427, 0.388606
3428, 0.388452
3429, 0.388372
3430, 0.388217
3431, 0.388137
3432, 0.387982
3433, 0.387903
3434, 0.387747
3435, 0.387669
3436, 0.387513
3437, 0.387435
3438, 0.387278
3439, 0.387201
3440, 0.387044
3441, 0.386968
3442, 0.386809
3443, 0.386734
3444, 0.386575
3445, 0.386501
3446, 0.386341
3447, 0.386268
3448, 0.386108
3449, 0.386035
3450, 0.385874
3451, 0.385802
3452, 0.38564
3453, 0.385569
3454, 0.385407
3455, 0.385337
3456, 0.385174
3457, 0.385104
3458, 0.384941
3459, 0.384872
3460, 0.384708
3461, 0.38464
3462, 0.384475
3463, 0.384408
3464, 0.384242
3465, 0.384176
3466, 0.38401
3467, 0.383944
3468, 0.383779
3469, 0.383713
3470, 0.383547
3471, 0.383481
3472, 0.383316
3473, 0.38325
3474, 0.383085
3475, 0.383019
3476, 0.382854
3477, 0.382788
3478, 0.382623
3479, 0.382557
3480, 0.382392
3481, 0.382326
3482, 0.382162
3483, 0.382096
3484, 0.381931
3485, 0.381865
3486, 0.381701
3487, 0.381635
3488, 0.381471
3489, 0.381405
3490, 0.381241
3491, 0.381175
3492, 0.381011
3493, 0.380945
3494, 0.380781
3495, 0.380715
3496, 0.380552
3497, 0.380486
3498, 0.380322
3499, 0.380256
3500, 0.380093
3501, 0.380027
3502, 0.379864
3503, 0.379798
3504, 0.379635
3505, 0.379569
3506, 0.379406
3507, 0.37934
3508, 0.379177
3509, 0.379111
3510, 0.378949
3511, 0.378883
3512, 0.37872
3513, 0.378654
3514, 0.378492
3515, 0.378426
3516, 0.378264
3517, 0.378198
3518, 0.378036
3519, 0.37797
3520, 0.377808
3521, 0.377742
3522, 0.37758
3523, 0.377514
3524, 0.377353
3525, 0.377287
3526, 0.377125
3527, 0.377059
3528, 0.376898
3529, 0.376832
3530, 0.376671
3531, 0.376605
3532, 0.376444
3533, 0.376378
3534, 0.376217
3535, 0.376151
3536, 0.37599
3537, 0.375924
3538, 0.375764
3539, 0.375698
3540, 0.375537
3541, 0.375471
3542, 0.375311
3543, 0.375245
3544, 0.375085
3545, 0.375019
3546, 0.374859
3547, 0.374793
3548, 0.374633
3549, 0.374567
3550, 0.374407
3551, 0.374341
3552, 0.374182
3553, 0.374116
3554, 0.373956
3555, 0.37389
3556, 0.373731
3557, 0.373665
3558, 0.373506
3559, 0.37344
3560, 0.373281
3561, 0.373215
3562, 0.373056
3563, 0.37299
3564, 0.372831
3565, 0.372765
3566, 0.372606
3567, 0.372541
3568, 0.372382
3569, 0.372316
3570, 0.372158
3571, 0.372092
3572, 0.371933
3573, 0.371868
3574, 0.371709
3575, 0.371644
3576, 0.371485
3577, 0.37142
3578, 0.371262
3579, 0.371196
3580, 0.371038
3581, 0.370972
3582, 0.370815
3583, 0.370749
3584, 0.370591
3585, 0.370526
3586, 0.370368
3587, 0.370302
3588, 0.370145
3589, 0.370079
3590, 0.369922
3591, 0.369856
3592, 0.369699
3593, 0.369634
3594, 0.369476
3595, 0.369411
3596, 0.369254
3597, 0.369188
3598, 0.369032
3599, 0.368966
3600, 0.368809
3601, 0.368744
3602, 0.368587
3603, 0.368522
3604, 0.368365
3605, 0.3683
3606, 0.368143
3607, 0.368078
3608, 0.367922
3609, 0.367856
3610, 0.3677
3611, 0.367635
3612, 0.367479
3613, 0.367413
3614, 0.367258
3615, 0.367192
3616, 0.367036
3617, 0.366971
3618, 0.366815
3619, 0.36675
3620, 0.366594
3621, 0.366529
3622, 0.366374
3623, 0.366308
3624, 0.366153
3625, 0.366088
3626, 0.365933
3627, 0.365867
3628, 0.365712
3629, 0.365647
3630, 0.365492
3631, 0.365427
3632, 0.365272
3633, 0.365207
3634, 0.365052
3635, 0.364987
3636, 0.364833
3637, 0.364767
3638, 0.364613
3639, 0.364548
3640, 0.364393
3641, 0.364328
3642, 0.364174
3643, 0.364109
3644, 0.363955
3645, 0.36389
3646, 0.363736
3647, 0.363671
3648, 0.363517
3649, 0.363452
3650, 0.363298
3651, 0.363233
3652, 0.363079
3653, 0.363014
3654, 0.362861
3655, 0.362796
3656, 0.362642
3657, 0.362577
3658, 0.362424
3659, 0.362359
3660, 0.362206
3661, 0.362141
3662, 0.361988
3663, 0.361923
3664, 0.36177
3665, 0.361705
3666, 0.361552
3667, 0.361487
3668, 0.361335
3669, 0.36127
3670, 0.361117
3671, 0.361052
3672, 0.3609
3673, 0.360835
3674, 0.360683
3675, 0.360618
3676, 0.360466
3677, 0.360401
3678, 0.360249
3679, 0.360184
3680, 0.360032
3681, 0.359967
3682, 0.359815
3683, 0.35975
3684, 0.359599
3685, 0.359534
3686, 0.359382
3687, 0.359317
3688, 0.359166
3689, 0.359101
3690, 0.35895
3691, 0.358885
3692, 0.358734
3693, 0.358669
3694, 0.358518
3695, 0.358453
3696, 0.358302
3697, 0.358238
3698, 0.358087
3699, 0.358022
3700, 0.357871
3701, 0.357807
3702, 0.357656
3703, 0.357591
3704, 0.357441
3705, 0.357376
3706, 0.357226
3707, 0.357161
3708, 0.357011
3709, 0.356946
3710, 0.356796
3711, 0.356731
3712, 0.356582
3713, 0.356517
3714, 0.356367
3715, 0.356302
3716, 0.356153
3717, 0.356088
3718, 0.355938
3719, 0.355874
3720, 0.355724
3721, 0.35566
3722, 0.35551
3723, 0.355446
3724, 0.355297
3725, 0.355232
3726, 0.355083
3727, 0.355018
3728, 0.354869
3729, 0.354805
3730, 0.354656
3731, 0.354591
3732, 0.354442
3733, 0.354378
3734, 0.354229
3735, 0.354165
3736, 0.354016
3737, 0.353952
3738, 0.353803
3739, 0.353739
3740, 0.35359
3741, 0.353526
3742, 0.353378
3743, 0.353313
3744, 0.353165
3745, 0.353101
3746, 0.352953
3747, 0.352888
3748, 0.352741
3749, 0.352676
3750, 0.352529
3751, 0.352464
3752, 0.352317
3753, 0.352252
3754, 0.352105
3755, 0.35204
3756, 0.351893
3757, 0.351828
3758, 0.351681
3759, 0.351617
3760, 0.35147
3761, 0.351405
3762, 0.351258
3763, 0.351194
3764, 0.351047
3765, 0.350983
3766, 0.350836
3767, 0.350772
3768, 0.350625
3769, 0.350561
3770, 0.350414
3771, 0.35035
3772, 0.350204
3773, 0.350139
3774, 0.349993
3775, 0.349929
3776, 0.349783
3777, 0.349718
3778, 0.349572
3779, 0.349508
3780, 0.349362
3781, 0.349298
3782, 0.349152
3783, 0.349088
3784, 0.348942
3785, 0.348878
3786, 0.348732
3787, 0.348668
3788, 0.348523
3789, 0.348459
3790, 0.348313
3791, 0.348249
3792, 0.348104
3793, 0.34804
3794, 0.347895
3795, 0.34783
3796, 0.347685
3797, 0.347621
3798, 0.347476
3799, 0.347412
3800, 0.347268
3801, 0.347203
3802, 0.347059
3803, 0.346995
3804, 0.34685
3805, 0.346786
3806, 0.346642
3807, 0.346578
3808, 0.346433
3809, 0.346369
3810, 0.346225
3811, 0.346161
3812, 0.346017
3813, 0.345953
3814, 0.345809
3815, 0.345745
3816, 0.345601
3817, 0.345537
3818, 0.345394
3819, 0.345329
3820, 0.345186
3821, 0.345122
3822, 0.344978
3823, 0.344914
3824, 0.344771
3825, 0.344707
3826, 0.344564
3827, 0.3445
3828, 0.344357
3829, 0.344293
3830, 0.34415
3831, 0.344086
3832, 0.343943
3833, 0.343879
3834, 0.343736
3835, 0.343672
3836, 0.34353
3837, 0.343466
3838, 0.343323
3839, 0.343259
3840, 0.343117
3841, 0.343053
3842, 0.342911
3843, 0.342847
3844, 0.342705
3845, 0.342641
3846, 0.342499
3847, 0.342435
3848, 0.342293
3849, 0.342229
3850, 0.342087
3851, 0.342024
3852, 0.341882
3853, 0.341818
3854, 0.341676
3855, 0.341613
3856, 0.341471
3857, 0.341407
3858, 0.341266
3859, 0.341202
3860, 0.341061
3861, 0.340997
3862, 0.340856
3863, 0.340792
3864, 0.340651
3865, 0.340587
3866, 0.340447
3867, 0.340383
3868, 0.340242
3869, 0.340178
3870, 0.340038
3871, 0.339974
3872, 0.339833
3873, 0.33977
3874, 0.339629
3875, 0.339565
3876, 0.339425
3877, 0.339361
3878, 0.339222
3879, 0.339158
3880, 0.339019
3881, 0.338954
3882, 0.338816
3883, 0.33875
3884, 0.338613
3885, 0.338547
3886, 0.33841
3887, 0.338343
3888, 0.338207
3889, 0.33814
3890, 0.338004
3891, 0.337937
3892, 0.337802
3893, 0.337734
3894, 0.337599
3895, 0.337531
3896, 0.337397
3897, 0.337328
3898, 0.337195
3899, 0.337126
3900, 0.336993
3901, 0.336923
3902, 0.336791
3903, 0.336721
3904, 0.336589
3905, 0.336518
3906, 0.336388
3907, 0.336316
3908, 0.336186
3909, 0.336114
3910, 0.335985
3911, 0.335912
3912, 0.335784
3913, 0.335711
3914, 0.335582
3915, 0.335509
3916, 0.335381
3917, 0.335307
3918, 0.335181
3919, 0.335106
3920, 0.33498
3921, 0.334905
3922, 0.334779
3923, 0.334704
3924, 0.334579
3925, 0.334503
3926, 0.334378
3927, 0.334302
3928, 0.334178
3929, 0.334101
3930, 0.333978
3931, 0.3339
3932, 0.333778
3933, 0.3337
3934, 0.333578
3935, 0.333499
3936, 0.333378
3937, 0.333299
3938, 0.333178
3939, 0.333099
3940, 0.332979
3941, 0.332899
3942, 0.332779
3943, 0.332699
3944, 0.33258
3945, 0.332499
3946, 0.332381
3947, 0.332299
3948, 0.332182
3949, 0.3321
3950, 0.331983
3951, 0.331901
3952, 0.331784
3953, 0.331701
3954, 0.331585
3955, 0.331502
3956, 0.331387
3957, 0.331303
3958, 0.331188
3959, 0.331104
3960, 0.33099
3961, 0.330905
3962, 0.330792
3963, 0.330707
3964, 0.330594
3965, 0.330508
3966, 0.330396
3967, 0.33031
3968, 0.330198
3969, 0.330111
3970, 0.33
3971, 0.329913
3972, 0.329803
3973, 0.329715
3974, 0.329605
3975, 0.329517
3976, 0.329408
3977, 0.329319
3978, 0.32921
3979, 0.329122
3980, 0.329013
3981, 0.328924
3982, 0.328816
3983, 0.328727
3984, 0.328619
3985, 0.328529
3986, 0.328423
3987, 0.328332
3988, 0.328226
3989, 0.328135
3990, 0.32803
3991, 0.327938
3992, 0.327833
3993, 0.327741
3994, 0.327637
3995, 0.327544
3996, 0.327441
3997, 0.327348
3998, 0.327245
3999, 0.327151
4000, 0.327049
4001, 0.326955
4002, 0.326853
4003, 0.326759
4004, 0.326657
4005, 0.326562
4006, 0.326462
4007, 0.326366
4008, 0.326266
4009, 0.326171
4010, 0.326071
4011, 0.325975
4012, 0.325876
4013, 0.325779
4014, 0.325681
4015, 0.325584
4016, 0.325486
4017, 0.325388
4018, 0.325291
4019, 0.325193
4020, 0.325096
4021, 0.324998
4022, 0.324902
4023, 0.324803
4024, 0.324707
4025, 0.324608
4026, 0.324513
4027, 0.324413
4028, 0.324318
4029, 0.324218
4030, 0.324124
4031, 0.324024
4032, 0.32393
4033, 0.323829
4034, 0.323736
4035, 0.323635
4036, 0.323543
4037, 0.323441
4038, 0.323349
4039, 0.323247
4040, 0.323155
4041, 0.323053
4042, 0.322962
4043, 0.322859
4044, 0.322769
4045, 0.322665
4046, 0.322576
4047, 0.322471
4048, 0.322382
4049, 0.322278
4050, 0.32219
4051, 0.322085
4052, 0.321997
4053, 0.321891
4054, 0.321804
4055, 0.321698
4056, 0.321611
4057, 0.321505
4058, 0.321419
4059, 0.321312
4060, 0.321227
4061, 0.321119
4062, 0.321034
4063, 0.320927
4064, 0.320842
4065, 0.320734
4066, 0.32065
4067, 0.320542
4068, 0.320458
4069, 0.320349
4070, 0.320266
4071, 0.320157
4072, 0.320075
4073, 0.319965
4074, 0.319883
4075, 0.319773
4076, 0.319692
4077, 0.319581
4078, 0.319501
4079, 0.31939
4080, 0.319309
4081, 0.319198
4082, 0.319118
4083, 0.319007
4084, 0.318927
4085, 0.318815
4086, 0.318737
4087, 0.318624
4088, 0.318546
4089, 0.318433
4090, 0.318355
4091, 0.318242
4092, 0.318165
4093, 0.318051
4094, 0.317974
4095, 0.31786
4096, 0.317784
4097, 0.317669
4098, 0.317594
4099, 0.317479
4100, 0.317404
4101, 0.317288
4102, 0.317214
4103, 0.317098
4104, 0.317024
4105, 0.316908
4106, 0.316834
4107, 0.316718
4108, 0.316645
4109, 0.316528
4110, 0.316455
4111, 0.316338
4112, 0.316266
4113, 0.316148
4114, 0.316077
4115, 0.315959
4116, 0.315888
4117, 0.315769
4118, 0.315699
4119, 0.31558
4120, 0.31551
4121, 0.315391
4122, 0.315321
4123, 0.315201
4124, 0.315133
4125, 0.315012
4126, 0.314944
4127, 0.314823
4128, 0.314756
4129, 0.314635
4130, 0.314567
4131, 0.314446
4132, 0.314379
4133, 0.314257
4134, 0.314191
4135, 0.314069
4136, 0.314003
4137, 0.313881
4138, 0.313815
4139, 0.313692
4140, 0.313628
4141, 0.313504
4142, 0.31344
4143, 0.313316
4144, 0.313252
4145, 0.313128
4146, 0.313065
4147, 0.312941
4148, 0.312878
4149, 0.312753
4150, 0.312691
4151, 0.312565
4152, 0.312504
4153, 0.312378
4154, 0.312317
4155, 0.312191
4156, 0.31213
4157, 0.312003
4158, 0.311943
4159, 0.311816
4160, 0.311757
4161, 0.31163
4162, 0.31157
4163, 0.311443
4164, 0.311384
4165, 0.311257
4166, 0.311198
4167, 0.311071
4168, 0.311011
4169, 0.310885
4170, 0.310825
4171, 0.310699
4172, 0.31064
4173, 0.310513
4174, 0.310454
4175, 0.310327
4176, 0.310268
4177, 0.310142
4178, 0.310082
4179, 0.309956
4180, 0.309897
4181, 0.309771
4182, 0.309712
4183, 0.309586
4184, 0.309526
4185, 0.309401
4186, 0.309341
4187, 0.309216
4188, 0.309156
4189, 0.309031
4190, 0.308971
4191, 0.308846
4192, 0.308787
4193, 0.308661
4194, 0.308602
4195, 0.308477
4196, 0.308417
4197, 0.308292
4198, 0.308233
4199, 0.308108
4200, 0.308049
4201, 0.307924
4202, 0.307865
4203, 0.30774
4204, 0.30768
4205, 0.307556
4206, 0.307496
4207, 0.307372
4208, 0.307313
4209, 0.307188
4210, 0.307129
4211, 0.307004
4212, 0.306945
4213, 0.306821
4214, 0.306762
4215, 0.306637
4216, 0.306578
4217, 0.306454
4218, 0.306395
4219, 0.306271
4220, 0.306212
4221, 0.306088
4222, 0.306029
4223, 0.305905
4224, 0.305846
4225, 0.305722
4226, 0.305663
4227, 0.305539
4228, 0.30548
4229, 0.305356
4230, 0.305297
4231, 0.305174
4232, 0.305115
4233, 0.304991
4234, 0.304932
4235, 0.304809
4236, 0.30475
4237, 0.304627
4238, 0.304568
4239, 0.304445
4240, 0.304386
4241, 0.304263
4242, 0.304204
4243, 0.304081
4244, 0.304022
4245, 0.303899
4246, 0.30384
4247, 0.303717
4248, 0.303658
4249, 0.303536
4250, 0.303477
4251, 0.303354
4252, 0.303295
4253, 0.303173
4254, 0.303114
4255, 0.302992
4256, 0.302933
4257, 0.302811
4258, 0.302752
4259, 0.30263
4260, 0.302571
4261, 0.302449
4262, 0.30239
4263, 0.302268
4264, 0.302209
4265, 0.302087
4266, 0.302029
4267, 0.301907
4268, 0.301848
4269, 0.301726
4270, 0.301668
4271, 0.301546
4272, 0.301487
4273, 0.301366
4274, 0.301307
4275, 0.301186
4276, 0.301127
4277, 0.301006
4278, 0.300947
4279, 0.300826
4280, 0.300767
4281, 0.300646
4282, 0.300587
4283, 0.300466
4284, 0.300408
4285, 0.300287
4286, 0.300228
4287, 0.300107
4288, 0.300049
4289, 0.299928
4290, 0.299869
4291, 0.299749
4292, 0.29969
4293, 0.29957
4294, 0.299511
4295, 0.29939
4296, 0.299332
4297, 0.299212
4298, 0.299153
4299, 0.299033
4300, 0.298974
4301, 0.298854
4302, 0.298795
4303, 0.298675
4304, 0.298617
4305, 0.298497
4306, 0.298438
4307, 0.298319
4308, 0.29826
4309, 0.29814
4310, 0.298082
4311, 0.297962
4312, 0.297904
4313, 0.297784
4314, 0.297725
4315, 0.297606
4316, 0.297548
4317, 0.297428
4318, 0.29737
4319, 0.297251
4320, 0.297192
4321, 0.297073
4322, 0.297014
4323, 0.296895
4324, 0.296837
4325, 0.296718
4326, 0.296659
4327, 0.296541
4328, 0.296482
4329, 0.296364
4330, 0.296305
4331, 0.296186
4332, 0.296128
4333, 0.296009
4334, 0.295951
4335, 0.295833
4336, 0.295774
4337, 0.295656
4338, 0.295597
4339, 0.295479
4340, 0.295421
4341, 0.295303
4342, 0.295244
4343, 0.295126
4344, 0.295068
4345, 0.29495
4346, 0.294891
4347, 0.294774
4348, 0.294715
4349, 0.294598
4350, 0.294539
4351, 0.294421
4352, 0.294363
4353, 0.294246
4354, 0.294187
4355, 0.29407
4356, 0.294011
4357, 0.293894
4358, 0.293836
4359, 0.293719
4360, 0.29366
4361, 0.293543
4362, 0.293485
4363, 0.293368
4364, 0.293309
4365, 0.293192
4366, 0.293134
4367, 0.293017
4368, 0.292959
4369, 0.292842
4370, 0.292784
4371, 0.292667
4372, 0.292609
4373, 0.292492
4374, 0.292434
4375, 0.292318
4376, 0.292259
4377, 0.292143
4378, 0.292085
4379, 0.291968
4380, 0.29191
4381, 0.291794
4382, 0.291736
4383, 0.29162
4384, 0.291562
4385, 0.291446
4386, 0.291387
4387, 0.291271
4388, 0.291213
4389, 0.291097
4390, 0.291039
4391, 0.290924
4392, 0.290865
4393, 0.29075
4394, 0.290692
4395, 0.290576
4396, 0.290518
4397, 0.290403
4398, 0.290344
4399, 0.290229
4400, 0.290171
4401, 0.290056
4402, 0.289998
4403, 0.289882
4404, 0.289824
4405, 0.289709
4406, 0.289651
4407, 0.289536
4408, 0.289478
4409, 0.289363
4410, 0.289305
4411, 0.28919
4412, 0.289132
4413, 0.289018
4414, 0.28896
4415, 0.288845
4416, 0.288787
4417, 0.288673
4418, 0.288615
4419, 0.2885
4420, 0.288442
4421, 0.288328
4422, 0.28827
4423, 0.288156
4424, 0.288098
4425, 0.287983
4426, 0.287926
4427, 0.287811
4428, 0.287754
4429, 0.28764
4430, 0.287582
4431, 0.287468
4432, 0.28741
4433, 0.287296
4434, 0.287238
4435, 0.287125
4436, 0.287067
4437, 0.286953
4438, 0.286895
4439, 0.286782
4440, 0.286724
4441, 0.28661
4442, 0.286553
4443, 0.286439
4444, 0.286381
4445, 0.286268
4446, 0.28621
4447, 0.286097
4448, 0.286039
4449, 0.285926
4450, 0.285869
4451, 0.285756
4452, 0.285698
4453, 0.285585
4454, 0.285527
4455, 0.285414
4456, 0.285357
4457, 0.285244
4458, 0.285186
4459, 0.285074
4460, 0.285016
4461, 0.284903
4462, 0.284846
4463, 0.284733
4464, 0.284676
4465, 0.284563
4466, 0.284506
4467, 0.284393
4468, 0.284336
4469, 0.284223
4470, 0.284166
4471, 0.284054
4472, 0.283996
4473, 0.283884
4474, 0.283826
4475, 0.283715
4476, 0.283657
4477, 0.283545
4478, 0.283488
4479, 0.283376
4480, 0.283318
4481, 0.283207
4482, 0.283149
4483, 0.283038
4484, 0.28298
4485, 0.282869
4486, 0.282811
4487, 0.2827
4488, 0.282642
4489, 0.282531
4490, 0.282473
4491, 0.282362
4492, 0.282305
4493, 0.282193
4494, 0.282136
4495, 0.282025
4496, 0.281968
4497, 0.281857
4498, 0.281799
4499, 0.281688
4500, 0.281631
4501, 0.28152
4502, 0.281463
4503, 0.281352
4504, 0.281295
4505, 0.281184
4506, 0.281127
4507, 0.281016
4508, 0.280959
4509, 0.280848
4510, 0.280791
4511, 0.280681
4512, 0.280623
4513, 0.280513
4514, 0.280456
4515, 0.280346
4516, 0.280288
4517, 0.280178
4518, 0.280121
4519, 0.280011
4520, 0.279954
4521, 0.279844
4522, 0.279787
4523, 0.279677
4524, 0.27962
4525, 0.27951
4526, 0.279453
4527, 0.279343
4528, 0.279286
4529, 0.279176
4530, 0.279119
4531, 0.279009
4532, 0.278952
4533, 0.278843
4534, 0.278786
4535, 0.278676
4536, 0.278619
4537, 0.27851
4538, 0.278453
4539, 0.278344
4540, 0.278287
4541, 0.278178
4542, 0.278121
4543, 0.278012
4544, 0.277954
4545, 0.277846
4546, 0.277789
4547, 0.27768
4548, 0.277623
4549, 0.277514
4550, 0.277457
4551, 0.277348
4552, 0.277291
4553, 0.277183
4554, 0.277126
4555, 0.277017
4556, 0.27696
4557, 0.276852
4558, 0.276795
4559, 0.276687
4560, 0.27663
4561, 0.276522
4562, 0.276465
4563, 0.276356
4564, 0.276299
4565, 0.276191
4566, 0.276135
4567, 0.276027
4568, 0.27597
4569, 0.275862
4570, 0.275805
4571, 0.275697
4572, 0.27564
4573, 0.275533
4574, 0.275476
4575, 0.275368
4576, 0.275311
4577, 0.275204
4578, 0.275147
4579, 0.27504
4580, 0.274983
4581, 0.274875
4582, 0.274819
4583, 0.274711
4584, 0.274654
4585, 0.274547
4586, 0.274491
4587, 0.274383
4588, 0.274327
4589, 0.27422
4590, 0.274163
4591, 0.274056
4592, 0.273999
4593, 0.273892
4594, 0.273836
4595, 0.273729
4596, 0.273672
4597, 0.273566
4598, 0.273509
4599, 0.273402
4600, 0.273346
4601, 0.273239
4602, 0.273182
4603, 0.273076
4604, 0.273019
4605, 0.272913
4606, 0.272856
4607, 0.27275
4608, 0.272694
4609, 0.272587
4610, 0.272531
4611, 0.272425
4612, 0.272368
4613, 0.272262
4614, 0.272206
4615, 0.2721
4616, 0.272043
4617, 0.271937
4618, 0.271881
4619, 0.271775
4620, 0.271718
4621, 0.271613
4622, 0.271556
4623, 0.271451
4624, 0.271394
4625, 0.271289
4626, 0.271232
4627, 0.271127
4628, 0.27107
4629, 0.270965
4630, 0.270909
4631, 0.270803
4632, 0.270747
4633, 0.270642
4634, 0.270585
4635, 0.27048
4636, 0.270424
4637, 0.270319
4638, 0.270262
4639, 0.270157
4640, 0.270101
4641, 0.269996
4642, 0.26994
4643, 0.269835
4644, 0.269779
4645, 0.269674
4646, 0.269618
4647, 0.269513
4648, 0.269457
4649, 0.269352
4650, 0.269296
4651, 0.269192
4652, 0.269135
4653, 0.269031
4654, 0.268975
4655, 0.26887
4656, 0.268814
4657, 0.26871
4658, 0.268654
4659, 0.26855
4660, 0.268493
4661, 0.268389
4662, 0.268333
4663, 0.268229
4664, 0.268173
4665, 0.268069
4666, 0.268013
4667, 0.267909
4668, 0.267853
4669, 0.267749
4670, 0.267693
4671, 0.26759
4672, 0.267534
4673, 0.26743
4674, 0.267374
4675, 0.26727
4676, 0.267214
4677, 0.267111
4678, 0.267055
4679, 0.266952
4680, 0.266896
4681, 0.266792
4682, 0.266736
4683, 0.266633
4684, 0.266577
4685, 0.266474
4686, 0.266418
4687, 0.266315
4688, 0.266259
4689, 0.266156
4690, 0.2661
4691, 0.265997
4692, 0.265941
4693, 0.265839
4694, 0.265783
4695, 0.26568
4696, 0.265624
4697, 0.265522
4698, 0.265466
4699, 0.265363
4700, 0.265307
4701, 0.265205
4702, 0.265149
4703, 0.265047
4704, 0.264991
4705, 0.264888
4706, 0.264833
4707, 0.26473
4708, 0.264675
4709, 0.264573
4710, 0.264517
4711, 0.264415
4712, 0.264359
4713, 0.264257
4714, 0.264201
4715, 0.264099
4716, 0.264043
4717, 0.263942
4718, 0.263886
4719, 0.263784
4720, 0.263728
4721, 0.263627
4722, 0.263571
4723, 0.26347
4724, 0.263414
4725, 0.263312
4726, 0.263257
4727, 0.263155
4728, 0.2631
4729, 0.262998
4730, 0.262943
4731, 0.262841
4732, 0.262786
4733, 0.262685
4734, 0.262629
4735, 0.262528
4736, 0.262472
4737, 0.262371
4738, 0.262316
4739, 0.262215
4740, 0.262159
4741, 0.262058
4742, 0.262003
4743, 0.261902
4744, 0.261847
4745, 0.261746
4746, 0.26169
4747, 0.26159
4748, 0.261534
4749, 0.261434
4750, 0.261378
4751, 0.261278
4752, 0.261222
4753, 0.261122
4754, 0.261066
4755, 0.260966
4756, 0.260911
4757, 0.26081
4758, 0.260755
4759, 0.260655
4760, 0.260599
4761, 0.260499
4762, 0.260444
4763, 0.260344
4764, 0.260289
4765, 0.260189
4766, 0.260133
4767, 0.260034
4768, 0.259978
4769, 0.259878
4770, 0.259823
4771, 0.259723
